@relation 'mini-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-2,5-7,9,11-13'

@attribute average_login_time numeric
@attribute average_time_per_learning_session numeric
@attribute abandoned_learning_sessions numeric
@attribute preferred_difficulty_level {Low,Medium,High}
@attribute target numeric

@data
14.895247,2.342403,5,Medium,1
17.205805,5.318,2,High,0
12.00159,3.68206,6,Low,1
20.269561,19.894312,9,High,1
8.271879,110.257703,3,Low,0
16.080848,37.803296,3,Medium,0
7.614179,16.600322,2,Low,1
16.185336,5.317268,1,High,1
17.773057,134.990483,4,Medium,0
17.816575,87.333824,2,Medium,1
16.091008,32.321965,4,Low,1
18.602121,24.529738,3,Low,0
16.207255,73.535714,1,Medium,1
13.43919,87.938696,2,Medium,1
14.241469,45.561515,3,Low,0
18.058656,30.840034,2,Low,0
15.032038,137.290569,1,High,1
17.003177,18.298782,5,Medium,1
11.804771,40.342429,1,High,1
12.834399,36.610974,3,Medium,1
18.730209,57.744496,3,High,1
15.160841,13.618421,4,Low,0
10.178662,8.783181,2,Low,1
18.14643,54.614293,1,Low,1
20.31746,44.223944,6,High,1
13.68783,36.404239,4,Medium,1
14.980284,6.353948,2,Low,0
19.698511,11.11902,3,Medium,1
19.684467,65.911339,2,Low,0
19.247202,13.063457,6,Low,1
16.556487,38.774166,2,Low,1
14.463552,17.258436,2,High,1
14.514311,147.224394,2,Low,1
13.137558,78.340901,2,Low,1
16.989173,99.450127,1,High,0
12.151131,37.944613,2,Medium,0
12.277781,39.844408,8,Low,1
13.568451,89.641018,4,Low,1
11.328401,2.507407,3,Medium,1
15.172704,35.046776,3,Medium,0
17.974821,159.318057,1,Low,1
16.973816,86.776645,1,High,1
12.708014,99.500158,0,Medium,1
14.086399,223.232636,4,Low,1
12.019962,21.334479,3,Medium,0
10.657492,78.646225,1,Low,0
16.059365,3.750731,4,Medium,1
16.368983,230.396859,3,Low,1
10.481487,6.562145,2,Medium,1
12.296364,17.383306,6,Low,1
15.787708,7.65467,3,Low,0
17.634972,22.745954,1,Low,1
11.989918,284.919931,1,Low,1
17.23493,173.950047,5,Low,1
7.496376,47.885702,5,High,0
16.700825,14.724089,1,Low,1
17.325739,5.653647,2,Low,1
14.06525,0.693782,2,Low,0
11.941916,8.272811,1,Low,0
16.315355,1.32816,8,Medium,0
17.024401,66.371065,2,Low,1
19.104818,72.087059,0,Low,1
17.771448,54.363102,6,Medium,1
13.83646,36.951305,2,Medium,0
14.084786,153.703081,6,Low,0
19.287357,181.994495,3,Low,1
15.412459,108.412038,5,Low,1
12.838523,80.805688,1,Low,1
18.100261,132.717309,6,Low,1
13.210251,5.704972,5,Medium,0
19.705993,39.136473,1,Low,0
15.173022,29.919523,5,Medium,1
8.315051,12.67564,7,Low,0
16.297259,2.431664,5,Low,0
10.880071,5.076706,1,Low,1
16.85934,49.667906,5,Medium,0
12.294168,0.509779,2,Low,1
14.711573,188.865597,6,Low,1
7.894148,12.243571,3,High,1
15.836861,11.083484,4,High,1
15.136409,44.562777,5,Low,1
22.711286,64.838983,5,Medium,0
16.296288,4.738847,3,Low,1
9.235413,18.100601,3,Low,0
14.601193,72.105196,3,Medium,0
9.591392,27.211021,3,High,0
16.817873,20.426359,3,High,1
13.045489,29.967583,7,Medium,0
18.852895,59.615873,2,Low,1
12.430484,64.003849,5,Low,0
15.308116,158.227811,2,Medium,1
10.967927,33.830557,1,Low,0
13.038426,84.812446,3,Medium,0
12.570936,99.928732,3,Medium,0
18.350539,39.736408,4,Low,0
13.217422,18.756079,1,High,0
14.307859,122.017259,5,Low,1
15.301091,10.488238,1,High,1
13.835492,308.962745,6,Medium,1
19.362623,71.651831,5,Low,1
15.015511,187.953005,2,Low,1
14.508989,18.780573,1,Medium,1
20.52114,9.296503,5,Low,1
20.313232,45.537197,4,Low,1
21.767534,58.3436,7,Low,1
14.838554,26.035295,5,Low,1
14.699619,32.629836,3,Medium,1
15.380519,1.603085,2,Medium,0
17.628911,8.503105,2,Low,1
10.515219,124.811682,2,Medium,1
25.100608,39.290025,1,Low,1
12.279421,11.279295,4,Low,0
19.538496,37.537709,6,Low,1
9.586167,9.729245,2,Medium,0
17.198718,5.207047,3,Low,0
12.135313,55.567432,6,Low,0
16.411585,19.79059,4,Low,0
13.044697,87.865694,2,Medium,0
17.495549,3.877532,2,Low,1
20.598645,94.28773,1,Medium,0
14.195225,52.73644,1,Low,1
13.567735,31.780776,3,Low,0
11.304179,22.357865,6,High,1
13.329853,189.617291,2,Low,1
13.924887,28.632226,2,Medium,0
21.508671,49.447134,2,Low,0
12.885377,0.214153,2,Low,0
15.399969,1.366069,4,Medium,1
12.503663,32.712352,1,Low,0
19.971164,33.481042,0,Low,0
17.936531,95.200017,2,Low,0
14.472223,19.03963,0,Medium,0
16.880159,16.544774,2,Medium,1
18.104971,20.254653,5,Low,1
17.404542,35.320541,2,Low,0
18.601576,5.021937,4,Low,1
8.406306,62.386395,2,Low,1
12.21118,330.63903,2,Low,1
9.823909,18.938756,5,Low,0
19.750158,23.623974,5,High,0
10.727697,84.573199,3,Low,1
15.485891,142.006563,0,Low,1
11.808435,10.226298,0,High,1
16.888641,23.760761,4,Medium,1
16.849585,18.737853,1,Medium,1
16.581005,52.375067,1,High,1
15.048667,76.270238,3,Low,1
20.087667,41.844652,5,Medium,0
12.542898,20.590933,4,Low,1
10.345486,228.771343,3,High,1
15.405421,64.627876,6,Medium,0
14.388688,74.455778,0,Low,1
18.175573,8.851059,1,Low,1
15.60195,16.94297,4,High,1
16.94001,105.881673,2,Low,0
16.14091,45.795451,2,Medium,1
11.221334,31.688521,2,Low,1
9.874782,8.712596,3,Low,1
15.963916,36.941428,3,Low,1
14.941825,98.89896,3,Medium,0
16.192641,45.503207,3,High,1
19.219678,53.035244,3,High,1
21.120538,235.801377,2,Medium,1
8.661089,295.331997,3,Low,1
12.251301,24.261971,4,Medium,1
14.959971,43.645942,3,High,1
15.970798,3.006219,2,Medium,1
20.513867,45.553172,2,High,0
15.600584,5.201368,4,Medium,1
15.214006,22.235802,4,Medium,1
15.910667,142.33867,3,Low,1
15.613465,68.977215,5,Low,0
12.578846,134.641257,1,Medium,0
16.321407,19.694767,2,Medium,0
14.73866,47.532173,4,Medium,1
12.334194,212.311699,2,Low,1
9.868127,8.171632,3,Medium,0
12.907955,99.408708,2,Medium,0
14.965028,5.097835,4,Low,1
10.267141,16.131948,1,Medium,1
16.155476,66.361792,4,Low,0
16.086355,21.634177,5,High,1
18.735638,45.865911,2,Medium,0
25.271289,12.406011,3,High,1
16.057554,5.481238,1,High,1
13.719445,116.597103,2,Low,0
14.459189,10.241162,4,Low,0
12.801676,100.452437,5,Medium,1
16.213359,90.736835,4,Low,0
15.287617,152.254247,5,Low,1
14.505662,73.304478,5,Medium,0
21.436478,102.900734,2,Medium,1
12.297389,27.173284,3,Low,0
13.317191,5.060219,4,Medium,1
16.748967,203.285189,1,Medium,1
14.199487,0.298624,3,Medium,1
12.326129,29.265932,2,Medium,1
15.222242,50.708363,2,Low,1
13.271859,93.266398,5,Medium,1
17.129513,111.473301,3,Medium,1
16.908859,24.8575,3,Low,0
16.688458,83.326567,4,Medium,1
15.537033,119.196128,7,Low,0
11.321256,39.692914,6,Medium,0
16.327619,86.980994,3,Medium,1
13.460273,58.650961,3,High,1
10.658449,128.232271,2,Medium,0
17.084768,0.896117,3,Medium,1
22.257183,13.497117,3,High,1
12.512431,7.404853,2,Low,0
7.899681,27.217339,1,Medium,1
10.555759,126.893658,1,Low,0
14.350472,113.900203,4,High,1
12.462675,104.620369,3,Low,1
11.304892,76.989248,4,High,1
15.226489,11.79059,2,High,0
10.575909,6.802063,1,Low,1
14.308129,66.572323,4,High,1
15.199766,60.31567,2,Medium,1
20.100964,1.673419,3,Low,1
15.885867,22.143807,3,Medium,0
16.771575,1.307027,0,Low,1
9.935752,41.009943,1,Medium,0
21.130657,38.01399,5,High,0
14.745858,209.995948,1,Low,1
12.711223,48.639961,4,Medium,1
11.902372,11.768236,5,Medium,0
16.40451,36.965019,4,Medium,1
11.940497,23.88212,1,High,1
12.804714,69.41008,4,Low,1
17.731008,5.742347,3,Low,1
14.737891,11.727835,6,Low,1
8.517585,67.153965,3,Medium,1
18.733424,56.50849,3,Low,0
19.705627,124.396051,3,Low,0
13.321777,78.419455,2,High,0
14.854178,85.098994,1,Low,1
14.794061,49.183961,4,Low,1
12.857131,200.251587,6,Low,1
13.599811,22.662092,9,Low,1
11.884691,15.567487,2,Low,0
13.87583,17.341586,4,Medium,0
17.011306,35.98903,3,Low,1
17.753985,1.711816,2,High,1
12.593017,23.105015,3,Low,0
14.30373,4.222097,3,Medium,1
13.890319,249.126057,1,High,1
19.224853,23.843737,5,Low,1
9.380256,45.28203,1,Low,1
9.899221,284.21501,0,Low,1
16.954955,20.730148,4,Medium,1
19.670152,85.42436,3,Medium,1
15.901912,42.038513,2,Low,1
16.117383,26.173706,1,Low,1
19.65943,24.493855,4,Low,0
12.88027,34.726412,1,Medium,1
17.626141,2.494825,2,Low,1
16.936244,30.895143,4,High,1
12.296779,43.235616,3,Low,0
17.915692,15.740932,5,Low,0
14.881116,13.669052,3,Medium,1
13.527109,68.629638,2,High,0
13.792494,110.60067,2,Medium,0
16.805968,92.967497,2,Low,1
8.285668,111.345323,2,Medium,0
14.33093,17.885864,4,Low,0
15.996448,14.127462,3,Medium,1
19.975018,34.959611,8,High,0
19.994794,128.682494,3,Low,1
10.384875,57.810798,2,Low,1
13.075605,176.247613,4,Low,1
11.61026,196.019829,3,Low,1
16.113786,47.280589,7,High,0
13.817421,18.700803,0,Low,1
10.970221,193.735002,6,Low,1
15.209842,45.505738,2,Low,0
19.596193,2.410626,2,High,0
14.446001,64.483481,3,Low,0
11.049556,191.229946,2,High,1
17.347178,24.394057,5,Medium,0
14.288563,14.467283,6,Low,0
11.522273,66.743917,4,Medium,1
10.158184,198.068718,3,Low,1
11.030129,45.908048,2,High,1
13.327587,54.559307,4,Medium,1
18.521558,24.130652,6,Low,0
18.674869,9.365993,5,Low,0
14.541984,31.305248,5,Low,1
15.349806,150.584372,2,Low,0
22.172457,104.833358,3,High,1
13.302173,66.993144,2,Low,0
15.042094,144.017635,6,Medium,0
17.321079,61.677402,3,Medium,0
9.334382,25.940639,1,Medium,0
14.2217,95.598851,2,Low,1
13.297367,80.806484,6,Medium,0
15.501163,67.56183,4,Medium,0
15.605776,1.004491,3,High,1
13.724014,22.912905,1,Low,1
17.03789,4.282114,4,Low,0
13.624498,30.582884,3,Medium,1
16.456587,28.604713,3,Low,1
10.163356,22.624466,2,Low,1
11.759745,6.04905,2,Low,1
15.247353,8.692445,4,Low,0
16.729475,15.215207,3,Medium,0
9.897421,28.651432,3,Low,1
17.25452,63.846951,2,Medium,1
15.274986,49.321874,5,Low,1
12.076262,0.568404,2,Medium,1
9.493855,28.467101,2,Medium,1
19.812559,91.93765,2,Low,1
15.818959,137.943158,1,Medium,1
16.271587,10.750002,6,Medium,1
7.325776,77.372762,3,Low,0
16.365484,45.257599,8,Low,1
9.756992,66.650832,5,High,0
13.860047,0.925226,0,Low,1
16.271115,0.957416,4,Low,0
18.373433,18.082239,2,Medium,1
15.900944,253.742467,2,Low,1
15.830087,169.094012,3,Low,1
16.441723,9.150692,4,Low,1
10.514471,96.586129,2,High,1
13.001975,15.183574,3,Low,0
13.56681,6.231633,2,Low,1
14.856652,44.832228,1,Low,0
16.640168,3.343325,1,Low,1
11.02504,10.708971,3,High,0
16.338021,132.482704,3,Low,1
13.494445,22.287229,1,High,1
14.373454,216.749839,4,Low,1
21.644505,65.5659,5,Low,0
15.863432,19.302238,4,Low,0
19.208908,11.036789,1,Medium,0
16.063028,72.544878,0,Medium,1
15.112203,12.143679,2,Medium,0
14.953483,66.14502,3,Low,1
15.689516,142.309514,1,Medium,1
12.767618,13.188952,5,Low,1
16.554096,30.512617,3,Low,0
11.767601,121.260058,9,Low,0
12.221104,31.126857,4,High,1
15.241732,49.853529,5,Low,1
15.563445,194.375934,1,Low,1
12.530633,0.070664,5,Medium,0
17.864264,7.281756,4,Low,1
11.446371,9.829668,6,Low,1
16.066756,36.311168,4,Low,0
16.149859,32.186633,0,Low,0
15.632228,19.28559,5,Low,0
9.44447,120.363989,7,Low,1
15.184846,20.658898,3,Low,1
17.212324,22.521436,2,Medium,0
10.795338,69.442263,2,Low,1
13.039506,104.138813,6,Medium,0
8.807306,8.872552,5,Medium,0
16.203788,131.768426,4,Low,1
17.28847,7.343492,3,Low,0
13.224394,1.394082,1,High,0
16.123708,132.098688,3,Medium,1
13.390063,96.971703,3,Low,1
16.921626,322.521383,4,Low,1
18.666058,53.330117,7,High,1
13.755012,38.6269,6,Low,0
14.575265,150.740193,1,Medium,1
17.004855,46.821794,4,Medium,1
14.204706,274.973188,2,High,1
15.959318,32.971571,4,Low,0
10.867086,13.889985,9,Medium,0
13.183772,14.930079,2,High,1
11.440963,78.979392,3,Medium,1
13.740854,199.704508,4,High,1
14.823649,76.32382,4,Medium,1
16.93273,32.147467,2,Medium,1
13.681562,11.227329,3,Low,0
15.019902,37.920013,3,Low,1
16.859522,5.654704,3,Low,1
14.791852,60.273597,7,High,0
14.884523,59.327038,1,Low,1
10.901095,107.916558,5,Low,1
17.621407,10.845592,3,Low,1
13.558851,86.627634,2,Medium,1
12.611585,12.776297,5,High,1
10.260383,114.566106,2,Medium,1
15.816239,71.14325,1,Medium,1
18.926895,46.223049,2,High,1
18.390893,106.943075,1,High,1
10.407223,155.169766,3,Medium,1
15.39961,30.97192,3,Low,0
15.992179,35.027294,3,High,0
16.6811,62.034171,3,Low,0
14.719314,9.670196,3,High,0
14.303703,3.983678,2,Low,0
13.922322,114.45602,4,Medium,0
10.202252,96.52436,2,Low,0
15.294474,20.656827,2,Low,0
18.65146,1.744121,2,Low,0
17.523088,14.606208,4,Low,1
12.948822,46.139342,2,Low,1
16.370654,3.356688,5,Low,1
11.507328,24.106356,7,Medium,1
11.677388,77.210396,2,High,1
12.441884,56.475186,5,Low,1
16.909494,8.953705,4,Medium,1
13.840244,9.66105,2,Medium,1
16.410285,119.88329,7,Medium,1
20.174837,76.970162,3,Low,0
12.35143,5.168247,4,Low,0
21.186435,164.522158,3,Medium,1
17.109368,21.313537,3,Low,1
8.168957,150.379691,2,High,1
12.497558,19.250258,1,High,0
16.151886,65.485741,0,Low,0
15.582621,122.367087,0,High,0
16.83565,42.922019,0,Medium,0
13.824856,22.58593,4,High,0
14.359162,3.888917,3,Low,0
17.67189,71.652466,1,Low,0
15.490538,56.494216,3,Medium,0
18.672613,75.710641,2,Low,1
13.160672,0.079753,4,Medium,0
17.413289,121.288651,1,Low,0
10.006003,99.641525,4,Low,1
16.947724,39.96446,2,Low,0
15.438417,33.231949,5,Medium,1
18.460472,8.714274,1,Low,1
17.36972,16.156225,3,High,0
19.557324,8.104712,2,Low,1
13.232973,12.632582,2,Low,0
14.730964,56.673512,3,Low,1
16.073087,43.01022,2,Medium,0
17.060139,18.430972,0,High,1
11.195591,134.286294,4,Low,1
14.049767,53.149807,5,Low,1
10.219816,11.874086,2,High,0
12.627758,7.038971,7,Medium,1
16.723048,38.447502,4,Low,1
13.415726,351.919697,3,Low,1
13.290773,25.759077,0,Low,0
15.500142,16.372745,5,Low,1
15.795142,12.802263,4,High,1
12.788948,30.101457,1,Low,1
14.165385,203.45364,2,Low,1
11.200484,67.140171,3,Low,0
15.665811,0.482351,3,Low,1
14.300902,20.321327,0,Low,1
12.023378,167.091591,4,Low,1
16.132926,39.804269,1,Medium,1
14.810665,22.317456,2,High,0
15.660687,38.239568,6,Medium,1
16.38477,66.470546,0,Low,1
17.281782,8.522477,0,Medium,1
16.038614,26.725723,1,Medium,0
19.053611,58.485043,2,Low,0
16.990906,40.262722,2,Medium,1
14.40111,40.642813,1,Low,1
16.720797,87.279648,4,Medium,1
17.910033,180.613232,3,Low,1
9.64778,1.5008,4,Low,1
5.759785,45.036788,3,Low,1
10.133556,11.79401,3,Low,1
15.731997,0.273681,3,Low,1
13.602887,19.429581,5,Low,0
13.681902,1.172487,3,High,0
21.973556,20.683557,5,Medium,1
17.237712,111.2184,2,Low,0
12.741633,79.41833,1,Low,1
19.202128,174.916047,4,Low,1
14.618954,21.799971,4,Medium,1
16.236451,58.618758,6,Low,0
25.408557,187.790806,4,Medium,1
16.636709,65.110873,1,Low,0
13.855239,41.524698,0,Low,1
14.040399,47.545147,3,Medium,1
12.692992,0.149964,2,High,0
18.917909,12.202741,2,Low,1
16.279833,16.111594,2,Medium,0
12.357068,14.544463,4,Low,1
15.100027,71.273596,7,High,0
12.568608,36.681637,1,Medium,0
16.020217,36.94449,1,Low,1
17.544964,203.519393,3,Medium,1
14.346658,33.343847,2,High,1
15.451959,272.458072,3,Medium,1
10.853677,10.700534,2,Low,0
12.687387,0.306205,4,Low,0
13.693403,132.343287,1,Low,0
16.626125,73.702722,2,High,1
15.768378,47.795678,2,Low,0
14.34139,58.620818,1,High,0
14.667635,48.830397,1,High,1
15.140013,37.590865,5,High,0
15.38125,33.715085,1,Low,0
13.021508,77.566528,1,Low,1
13.150413,15.401031,1,High,1
8.596122,112.623729,2,High,1
7.337765,91.663834,5,High,0
10.396319,9.608101,6,High,1
12.727505,52.350596,2,Low,0
13.559198,14.180167,4,Low,0
14.387653,89.094896,1,High,1
13.106819,60.751522,3,Low,1
11.647609,81.8676,2,High,1
12.988295,16.351241,6,High,0
12.680014,1.745122,2,High,1
17.866623,21.085759,5,Medium,1
14.187685,134.988571,5,Medium,0
16.268632,0.06064,4,Low,1
15.460113,67.502725,5,Low,1
14.935616,51.159004,2,Medium,1
12.131055,58.184464,3,Medium,1
13.785621,74.103679,4,High,0
17.974844,87.410335,2,Low,1
10.770363,72.257684,1,High,1
19.810497,85.228658,2,Low,1
15.478388,39.531665,2,Low,1
15.810269,22.120833,2,Low,0
10.701368,29.725843,5,Medium,0
11.695297,46.318202,4,Medium,1
15.71986,44.718789,4,High,1
19.701702,21.147162,1,Low,0
14.267098,99.787459,3,Low,1
13.592001,25.504804,3,Low,0
16.627884,49.275998,4,Low,1
13.019155,64.530366,2,Medium,1
11.883447,12.415436,2,High,1
13.175939,42.839295,5,Medium,0
16.130536,75.519999,1,Low,0
11.452416,43.635259,4,Medium,1
16.111759,126.22556,1,Low,1
20.521858,67.774999,6,Medium,1
12.738088,123.354446,2,High,0
23.632427,63.981801,3,Low,1
19.573476,40.072203,2,Medium,0
12.392187,4.862647,6,Low,0
16.433489,45.051207,4,Low,0
15.764622,6.40323,5,Low,0
17.821522,50.728493,4,Low,0
16.970974,106.682079,2,Low,1
15.426035,10.40702,3,Low,1
11.107046,83.419686,3,Low,0
16.184208,71.975624,1,Low,1
14.829209,10.345092,4,High,1
11.166821,30.913075,0,Low,1
17.006128,23.541061,5,Medium,1
18.568246,44.777389,1,Low,1
16.985062,47.399886,3,Low,1
11.960202,11.429163,2,Low,0
16.843072,37.591855,5,High,1
13.24766,353.673797,2,High,1
14.1591,52.503459,4,Low,0
19.615202,87.367962,3,Medium,0
17.241205,100.841393,1,Medium,1
16.453645,13.427578,2,Low,1
16.903517,74.317248,4,Low,0
20.796689,25.407574,7,Low,1
14.725288,4.102488,0,Medium,0
24.636531,77.963874,0,Low,1
12.270224,47.241745,7,Low,1
13.149614,107.132072,5,Low,1
19.905058,0.127121,4,Low,0
16.393294,77.72625,0,Medium,1
15.043804,84.676639,6,High,1
16.923095,6.259663,4,Low,0
6.860897,171.011046,4,Medium,0
10.899378,57.110732,1,Medium,0
14.265717,14.20333,6,Low,1
19.800794,83.321327,2,Low,0
16.619528,59.060734,4,Low,1
14.70128,31.934088,4,Low,1
14.412448,8.172739,2,Low,1
17.151599,6.115916,2,High,0
13.04971,4.627958,5,Low,0
16.869919,5.275004,7,Low,0
18.502554,104.139219,1,Low,0
15.884919,41.500585,2,High,0
9.891467,41.220828,6,Medium,0
17.390948,18.491765,2,High,0
10.861492,36.832481,3,Medium,0
16.676633,3.28805,0,Medium,1
13.727965,30.018188,1,Low,1
19.127058,21.455577,0,Medium,1
24.445451,7.824274,4,Medium,0
19.39327,23.68044,5,Low,0
14.124418,177.143226,6,Low,1
13.440825,1.685313,3,High,0
16.908802,32.423673,1,Low,0
17.066213,47.432199,3,Low,1
14.557363,2.676439,1,Low,1
15.9974,48.0502,3,Medium,1
19.005569,84.834808,5,Low,1
11.678109,8.523041,3,Low,1
15.717022,28.167183,1,Low,1
17.80508,19.384308,4,Medium,1
13.903165,18.011978,2,High,1
13.476415,59.542293,2,Medium,1
12.994778,33.095849,1,Medium,1
15.847516,99.343063,1,Low,0
15.885988,52.262014,4,Low,1
14.766381,2.147793,2,Medium,1
13.261732,25.738558,5,Medium,0
11.048626,162.412201,1,High,1
12.447745,9.164816,3,Low,1
15.750232,9.12399,7,Low,1
12.100374,29.339878,3,Low,0
22.477818,346.541666,1,Low,1
12.111386,116.865279,2,Low,1
7.869456,52.898971,3,Medium,0
19.787998,88.921004,5,Low,1
8.804985,35.06606,2,Medium,0
12.189923,45.301742,2,Low,1
17.565275,24.286981,7,High,0
16.019738,25.459294,1,Medium,1
19.09245,6.627837,3,High,1
7.55105,118.808979,3,Medium,0
12.574929,49.182735,4,Low,0
13.258761,42.569499,4,Low,0
16.402275,30.531632,2,Medium,0
21.447422,55.930791,4,Low,0
16.569552,38.861427,6,Medium,1
17.841135,9.916087,2,High,1
13.374009,68.075715,4,High,1
12.548317,76.801723,3,Low,0
10.906808,140.237329,7,Low,1
18.410143,101.309488,4,High,0
20.019397,9.219533,1,Medium,1
17.481709,22.238301,0,Medium,0
17.825713,199.87213,3,Low,1
15.159786,19.898049,2,High,0
14.436965,79.931877,2,Medium,1
14.764398,25.641228,1,High,1
10.327981,0.823188,2,Medium,0
8.277992,78.969705,0,High,1
13.684941,17.789165,0,Medium,0
17.145616,66.940837,3,High,1
14.501267,17.499818,5,Low,1
18.50564,13.855103,2,Low,0
15.245869,57.10615,5,Low,0
9.314088,43.35506,2,High,1
20.092927,13.786115,4,Low,1
14.113132,135.647104,3,Low,1
11.731122,66.848636,3,Medium,1
8.470048,4.786192,1,Low,1
14.071233,59.269664,2,Low,1
15.785632,360.324426,0,Low,1
14.391198,25.315907,3,High,1
5.640182,25.627145,3,Medium,0
14.310112,128.699103,2,Low,1
14.774477,66.313251,2,Low,0
15.592348,137.913737,4,Low,1
15.025897,98.593284,6,Medium,0
11.657794,139.533507,1,Low,0
14.414884,55.58227,0,Medium,1
10.274434,215.162402,5,Low,1
20.319215,53.704919,4,Medium,1
16.561935,70.914756,0,High,1
11.264823,139.041467,4,Low,1
10.749091,15.581622,3,Low,1
18.70908,83.690969,6,Medium,1
11.472436,123.101751,2,Low,0
16.019166,91.576481,3,Low,0
20.547912,22.454767,4,Low,1
20.501873,46.296123,5,Medium,1
18.798717,1.216833,2,Medium,0
15.141566,112.260657,7,Low,1
15.102355,14.934543,4,Low,1
15.293437,35.861645,2,Medium,1
18.08856,39.331107,2,Low,0
12.774977,100.612268,4,Low,0
12.687246,68.631747,2,Low,1
16.608599,94.417871,4,Low,0
19.437046,67.158457,2,Low,0
21.263139,1.424846,2,Low,1
7.794914,64.745365,5,Low,1
18.121971,12.835741,2,Low,1
15.64709,62.285165,3,Medium,1
17.297028,80.818737,2,Low,0
12.560418,38.858653,2,Low,1
14.858068,6.799698,3,Low,0
12.003309,3.043512,5,Medium,0
24.065106,119.895632,2,Low,1
11.738426,88.029149,4,Low,1
20.947901,55.396543,1,Low,1
19.107509,110.876713,4,Low,0
12.85032,39.661306,4,High,1
14.989024,27.774684,3,Low,1
12.966093,113.314381,2,High,1
18.122579,63.542423,3,High,1
15.082062,37.227106,3,Low,0
13.976203,48.481384,4,Low,0
16.929006,21.554551,6,Low,0
15.183176,150.808862,1,Medium,1
6.925908,5.543636,4,High,1
14.362701,7.300222,0,High,0
18.408183,24.623456,1,Low,1
14.385897,143.090511,1,Medium,1
16.490502,76.390726,4,Medium,0
15.833561,82.03836,9,Medium,1
12.017936,77.966572,8,High,1
14.335261,14.852437,4,Low,1
16.659755,12.252855,3,Medium,0
7.095706,29.611512,2,Low,1
16.192979,15.479693,3,Low,0
16.708601,34.255555,2,Medium,1
9.021157,23.591194,1,High,1
15.233204,188.047736,2,Low,1
9.680392,27.807315,2,Low,0
15.752664,21.948332,3,High,0
19.842006,74.421629,3,Low,0
17.223374,38.221763,2,Medium,1
15.394373,49.725442,7,Low,0
13.434861,15.269469,3,Low,0
13.698287,6.752512,2,Low,1
21.856141,14.975652,2,Medium,1
20.347616,19.953749,7,Medium,1
10.126818,20.799358,3,Medium,0
17.082876,90.968894,3,Low,1
18.873849,78.05944,6,High,1
10.509586,6.669526,2,Low,0
15.91465,8.992487,3,Medium,1
13.25645,6.988415,4,Medium,1
15.883599,59.331209,2,Low,1
15.527977,28.860855,4,Low,1
14.379989,63.55771,4,Low,0
13.064519,128.246298,3,Low,1
16.391039,51.681463,1,Medium,1
18.884286,71.9295,4,Low,0
13.90489,16.354987,3,Low,0
18.105746,94.542882,5,Low,1
17.441353,3.564395,5,Medium,1
16.971799,12.36939,1,Low,1
15.962491,14.09508,6,Low,1
17.116179,17.087038,2,Medium,1
17.083096,0.287112,8,Low,1
10.059386,21.341577,3,Low,1
15.106693,9.720836,4,Low,1
17.205387,196.502267,1,Medium,1
9.964506,24.386585,7,Medium,0
14.548465,15.969628,0,High,0
19.926106,15.716766,3,Low,1
24.041796,70.946327,3,Low,0
18.458985,21.569885,3,Medium,0
18.621511,31.885687,1,Low,1
14.006337,33.553647,2,High,1
14.922999,2.001889,4,Low,1
13.057681,35.044022,1,Low,0
14.031509,91.618246,5,Low,0
20.015615,70.717572,1,Low,1
15.196106,17.706112,2,Medium,0
17.948756,60.738864,2,Low,0
11.711116,19.325471,5,High,1
